LR: 0.0001, buffer: 10000, upd: 0.0004
Ep: 421, Reward: -72.39263803680997, Avg: -24.101486732360346
Ep: 422, Reward: -55.55555555555607, Avg: -24.5848773394623
Ep: 423, Reward: -34.5454545454548, Avg: -24.65322345118191
Ep: 424, Reward: -44.07894736842139, Avg: -24.982901813755003
Ep: 425, Reward: -33.333333333333734, Avg: -25.108314355009135
Ep: 426, Reward: -33.7748344370865, Avg: -25.131420954831714
Ep: 427, Reward: -20.41522491349476, Avg: -25.196228941671585
Ep: 428, Reward: -44.62540716612424, Avg: -25.321728296351694
Ep: 429, Reward: -10.95890410958883, Avg: -25.22979642490005
Ep: 430, Reward: -28.00000000000061, Avg: -25.28945744184921
Ep: 431, Reward: -48.90510948905143, Avg: -25.263945429943597
Ep: 432, Reward: -23.076923076923293, Avg: -25.524126425418714
Ep: 433, Reward: -62.19931271477713, Avg: -25.67428856665099
Ep: 434, Reward: -33.33333333333391, Avg: -25.967031494080267
Ep: 435, Reward: -31.034482758620832, Avg: -26.05862632166647
Ep: 436, Reward: -34.54545454545468, Avg: -26.189795152835305
Ep: 437, Reward: -29.93630573248455, Avg: -26.298219698833286
Ep: 438, Reward: -16.083916083916016, Avg: -26.140062443901833
Ep: 439, Reward: -16.058394160583948, Avg: -26.03491211977341
Ep: 440, Reward: -14.49814126394045, Avg: -25.94912430164358
Ep: 441, Reward: -79.31034482758592, Avg: -26.044241172738236
Ep: 442, Reward: -8.196721311475129, Avg: -25.831336590981188
Ep: 443, Reward: -28.813559322033868, Avg: -25.98452408731571
Ep: 444, Reward: -4.761904761904605, Avg: -25.904626356411264
Ep: 445, Reward: -12.08791208791207, Avg: -26.004526456311364
Ep: 446, Reward: -27.835051546392034, Avg: -26.22775886153907
Ep: 447, Reward: -25.4237288135595, Avg: -26.30391395789384
Ep: 448, Reward: -11.864406779661032, Avg: -26.22255802569045
Ep: 449, Reward: -57.8313253012053, Avg: -26.41311617666169
Ep: 450, Reward: -31.034482758621103, Avg: -26.653693562387424
Ep: 451, Reward: -51.55709342560609, Avg: -26.941323320172895
Ep: 452, Reward: -30.501930501931028, Avg: -27.172268551118133
Ep: 453, Reward: -8.396946564885384, Avg: -27.190494072130306
Ep: 454, Reward: -28.80258899676375, Avg: -27.294122798977384
Ep: 455, Reward: -30.31358885017476, Avg: -27.445967174563997
Ep: 456, Reward: -10.958904109589271, Avg: -27.274734297851673
Ep: 457, Reward: -55.3903345724911, Avg: -27.559534653543366
Ep: 458, Reward: -5.109489051094785, Avg: -27.34233686112748
Ep: 459, Reward: -21.768707482993033, Avg: -27.264249288070086
Ep: 460, Reward: -26.92307692307692, Avg: -27.34333921223044
Ep: 461, Reward: -49.82078853046632, Avg: -27.05815359573005
Ep: 462, Reward: -3.4482758620688587, Avg: -26.932052412744902
Ep: 463, Reward: -39.9293286219083, Avg: -26.974620552765145
Ep: 464, Reward: -34.85342019544006, Avg: -27.194234894092368
Ep: 465, Reward: -25.675675675675695, Avg: -27.322071790221944
Ep: 466, Reward: -14.82649842271273, Avg: -27.303670107782406
Ep: 467, Reward: -47.565543071161336, Avg: -27.57764486622511
Ep: 468, Reward: -40.19933554817313, Avg: -27.370517700534197
Ep: 469, Reward: -20.52980132450325, Avg: -27.44195744606269
Ep: 470, Reward: -7.4074074074072165, Avg: -27.508678578960303
Ep: 471, Reward: -77.19869706840376, Avg: -27.523721105199897
Ep: 472, Reward: -29.530201342281956, Avg: -27.54366079978213
Ep: 473, Reward: -47.019867549669286, Avg: -27.800744721180465
Ep: 474, Reward: -23.841059602649644, Avg: -27.662208276708512
Ep: 475, Reward: -32.1428571428574, Avg: -27.955859070359303
Ep: 476, Reward: -39.02439024390257, Avg: -28.10999186168721
Ep: 477, Reward: -41.40625000000063, Avg: -28.105094117038888
Ep: 478, Reward: 31.313131313131144, Avg: -27.634068067065478
Ep: 479, Reward: 4.166666666666821, Avg: -27.23342704142445
Ep: 480, Reward: -5.844155844155654, Avg: -27.09772940572681
Ep: 481, Reward: -49.45848375451311, Avg: -26.79709240026853
Ep: 482, Reward: -21.428571428571267, Avg: -26.743085431627414
Ep: 483, Reward: -33.333333333333364, Avg: -26.855639544181532
Ep: 484, Reward: -17.562724014336784, Avg: -27.635744396265196
Ep: 485, Reward: -33.56643356643359, Avg: -28.36925819429512
Ep: 486, Reward: -10.071942446042934, Avg: -28.486371061378506
Ep: 487, Reward: -21.708185053380703, Avg: -28.480151941038528
Ep: 488, Reward: -30.81761006289318, Avg: -28.70832804166746
Ep: 489, Reward: -50.98039215686306, Avg: -28.87506626980543
Ep: 490, Reward: -33.098591549295776, Avg: -28.969688548934744
Ep: 491, Reward: -81.19122257053257, Avg: -29.144637078270435
Ep: 492, Reward: -19.02834008097232, Avg: -29.00976710484702
Ep: 493, Reward: -31.506849315068788, Avg: -29.052108325270442
Ep: 494, Reward: -24.812030075188535, Avg: -29.21250932777671
Ep: 495, Reward: -19.19191919191899, Avg: -29.256887536089348
Ep: 496, Reward: -16.66666666666647, Avg: -29.225080920313257
Ep: 497, Reward: -24.83660130718974, Avg: -29.363126648687647
Ep: 498, Reward: -9.090909090908994, Avg: -29.233696756545893
Ep: 499, Reward: -28.5714285714288, Avg: -29.22004798493533
Ep: 500, Reward: -42.37288135593253, Avg: -29.413007567725426
Ep: 501, Reward: -77.77777777777763, Avg: -29.794812191140785
Ep: 502, Reward: 3.3210332103317968, Avg: -29.46394299616121
Ep: 503, Reward: -9.433962264151432, Avg: -29.11383817435828
Ep: 504, Reward: -36.0000000000003, Avg: -29.188123888644
Ep: 505, Reward: -64.63022508038635, Avg: -29.862794933774104
Ep: 506, Reward: -39.28571428571448, Avg: -29.94192658643517
Ep: 507, Reward: -20.792079207920764, Avg: -29.715323568990563
Ep: 508, Reward: 16.2790697674418, Avg: -29.25723085789333
Ep: 509, Reward: -32.80632411067266, Avg: -29.124014637720585
Ep: 510, Reward: -30.09118541033446, Avg: -29.125315596882295
Ep: 511, Reward: -50.17793594306088, Avg: -29.33132030842557
Ep: 512, Reward: -42.238267148014636, Avg: -29.66279388899663
Ep: 513, Reward: -52.000000000000334, Avg: -29.964552846651358
Ep: 514, Reward: -26.045016077170388, Avg: -30.181178306227842
Ep: 515, Reward: -21.05263157894734, Avg: -29.685822269076144
Ep: 516, Reward: -14.893617021276505, Avg: -29.5331711377016
Ep: 517, Reward: -39.59731543624214, Avg: -29.746754354957112
Ep: 518, Reward: -44.44444444444498, Avg: -30.15273726094002
Ep: 519, Reward: -17.76315789473696, Avg: -30.125070826642354
Ep: 520, Reward: -41.00294985250776, Avg: -30.287451422346113
Ep: 521, Reward: -70.14925373134349, Avg: -30.26501757929145
Ep: 522, Reward: -28.571428571429067, Avg: -29.99517630945018
Ep: 523, Reward: -3.7267080745339145, Avg: -29.686988844740966
Ep: 524, Reward: -23.61111111111102, Avg: -29.482310482167858
Ep: 525, Reward: -35.691318327974436, Avg: -29.50589033211427
Ep: 526, Reward: -1.960784313725849, Avg: -29.187749830880666
Ep: 527, Reward: -11.971830985915327, Avg: -29.103315891604876
Ep: 528, Reward: -46.36015325670554, Avg: -29.120663352510686
Ep: 529, Reward: 6.007067137809134, Avg: -28.95100364003671
Ep: 530, Reward: -11.475409836065353, Avg: -28.78575773839736
Ep: 531, Reward: -71.83098591549276, Avg: -29.01501650266177
Ep: 532, Reward: -50.16611295681096, Avg: -29.285908401460652
Ep: 533, Reward: -47.95539033457285, Avg: -29.1434691776586
Ep: 534, Reward: -56.66666666666716, Avg: -29.37680251099193
Ep: 535, Reward: -28.301886792452777, Avg: -29.34947655133025
Ep: 536, Reward: -58.188153310104994, Avg: -29.58590353897676
Ep: 537, Reward: -40.14084507042282, Avg: -29.68794893235614
Ep: 538, Reward: -24.99999999999993, Avg: -29.77710977151698
Ep: 539, Reward: -42.49201277955296, Avg: -30.041445957706674
Ep: 540, Reward: -38.14432989690771, Avg: -30.277907844036346
Ep: 541, Reward: -78.7234042553189, Avg: -30.272038438313675
Ep: 542, Reward: -34.169278996865685, Avg: -30.531764015167578
Ep: 543, Reward: -4.58015267175551, Avg: -30.289429948664793
Ep: 544, Reward: -62.96296296296355, Avg: -30.871440530675386
Ep: 545, Reward: -20.265780730897436, Avg: -30.95321921710524
Ep: 546, Reward: -36.36363636363659, Avg: -31.038505065277683
Ep: 547, Reward: -21.630094043887144, Avg: -31.000568717580958
Ep: 548, Reward: -24.855491329479715, Avg: -31.13047956307914
Ep: 549, Reward: -63.57615894039793, Avg: -31.187927899471074
Ep: 550, Reward: -27.868852459016452, Avg: -31.156271596475026
Ep: 551, Reward: -49.66442953020173, Avg: -31.13734495752098
Ep: 552, Reward: -8.759124087591445, Avg: -30.919916893377586
Ep: 553, Reward: -32.075471698113326, Avg: -31.156702144709865
Ep: 554, Reward: -41.81818181818199, Avg: -31.286858072924048
Ep: 555, Reward: -16.37630662020907, Avg: -31.147485250624392
Ep: 556, Reward: -51.298701298701786, Avg: -31.550883222515516
Ep: 557, Reward: -18.28793774319131, Avg: -31.17985925422252
Ep: 558, Reward: -10.344827586207039, Avg: -31.23221263957364
Ep: 559, Reward: -33.5347432024174, Avg: -31.349872996767886
Ep: 560, Reward: -57.92880258899726, Avg: -31.65993025342709
Ep: 561, Reward: -77.09923664122121, Avg: -31.932714734534635
Ep: 562, Reward: -1.6393442622949255, Avg: -31.914625418536893
Ep: 563, Reward: -9.090909090908868, Avg: -31.606241223226903
Ep: 564, Reward: -34.4827586206899, Avg: -31.6025346074794
Ep: 565, Reward: -27.868852459016395, Avg: -31.62446637531281
Ep: 566, Reward: -44.05594405594445, Avg: -31.916760831645128
Ep: 567, Reward: -46.236559139785214, Avg: -31.903470992331364
Ep: 568, Reward: -34.065934065934584, Avg: -31.842136977508982
Ep: 569, Reward: -44.64944649446526, Avg: -32.0833334292086
Ep: 570, Reward: -50.704225352113056, Avg: -32.51630160865566
Ep: 571, Reward: -61.538461538462485, Avg: -32.35969925335625
Ep: 572, Reward: -29.889298892988894, Avg: -32.36329022886331
Ep: 573, Reward: -25.53191489361695, Avg: -32.14841070230279
Ep: 574, Reward: -7.590759075907339, Avg: -31.98590769703537
Ep: 575, Reward: 10.032362459546636, Avg: -31.564155501011328
Ep: 576, Reward: -23.841059602648976, Avg: -31.41232219459879
Ep: 577, Reward: -48.051948051948614, Avg: -31.478779175118277
Ep: 578, Reward: -30.501930501930556, Avg: -32.096929793268885
Ep: 579, Reward: -4.4117647058822715, Avg: -32.18271410699438
Ep: 580, Reward: -39.873417721519566, Avg: -32.52300672576802
Ep: 581, Reward: -54.098360655738155, Avg: -32.56940549478028
Ep: 582, Reward: -75.53516819571857, Avg: -33.11047146245175
Ep: 583, Reward: -49.61240310077564, Avg: -33.273262160126166
Ep: 584, Reward: -4.214559386972937, Avg: -33.13978051385253
Ep: 585, Reward: -20.000000000000085, Avg: -33.00411617818819
Ep: 586, Reward: -57.59717314487699, Avg: -33.479368485176536
Ep: 587, Reward: -20.28985507246355, Avg: -33.46518518536736
Ep: 588, Reward: -23.87543252595197, Avg: -33.39576340999795
Ep: 589, Reward: -39.799331103679144, Avg: -33.28395279946611
Ep: 590, Reward: -28.082191780822498, Avg: -33.23378880178137
Ep: 591, Reward: -69.28327645051232, Avg: -33.11470934058118
Ep: 592, Reward: -16.18497109826638, Avg: -33.08627565075412
Ep: 593, Reward: -37.12574850299428, Avg: -33.14246464263337
Ep: 594, Reward: -65.51724137931079, Avg: -33.54951675567459
Ep: 595, Reward: -47.040498442367856, Avg: -33.828002548179086
Ep: 596, Reward: -43.894389438944145, Avg: -34.10027977590185
Ep: 597, Reward: 2.7397260273973765, Avg: -33.82451650255599
Ep: 598, Reward: -49.15254237288177, Avg: -34.22513283537571
Ep: 599, Reward: -32.659932659933006, Avg: -34.266017876260754
Ep: 600, Reward: -13.97849462365589, Avg: -33.982074008937985
Ep: 601, Reward: -34.931506849315625, Avg: -33.55361129965337
Ep: 602, Reward: -51.72413793103489, Avg: -34.10406301106704
Ep: 603, Reward: -36.30573248407674, Avg: -34.37278071326629
Ep: 604, Reward: -47.169811320755166, Avg: -34.48447882647384
Ep: 605, Reward: -53.23741007194308, Avg: -34.370550676389406
Ep: 606, Reward: -15.194346289752385, Avg: -34.12963699642979
Ep: 607, Reward: -23.809523809524247, Avg: -34.15981144244583
Ep: 608, Reward: -63.235294117647726, Avg: -34.95495508129672
Ep: 609, Reward: -21.232876712328604, Avg: -34.83922060731327
Ep: 610, Reward: 11.11111111111075, Avg: -34.427197642098825
Ep: 611, Reward: -78.33935018050519, Avg: -34.70881178447326
Ep: 612, Reward: -24.342105263157876, Avg: -34.5298501656247
Ep: 613, Reward: -59.731543624161546, Avg: -34.607165601866306
Ep: 614, Reward: -15.441176470588116, Avg: -34.50112720580049
Ep: 615, Reward: -23.076923076923336, Avg: -34.52137012078025
Ep: 616, Reward: -20.689655172414206, Avg: -34.57933050229163
Ep: 617, Reward: -13.49480968858109, Avg: -34.31830544481502
Ep: 618, Reward: -57.446808510638846, Avg: -34.448329085476956
Ep: 619, Reward: -2.2082018927443334, Avg: -34.29277952545703
Ep: 620, Reward: -55.88235294117687, Avg: -34.44157355634371
Ep: 621, Reward: -48.09688581314947, Avg: -34.221049877161775
Ep: 622, Reward: -30.693069306930965, Avg: -34.2422662845168
Ep: 623, Reward: -38.4615384615386, Avg: -34.589614588386844
Ep: 624, Reward: -59.55882352941229, Avg: -34.94909171256985
Ep: 625, Reward: -33.79790940766591, Avg: -34.93015762336676
Ep: 626, Reward: -26.966292134832003, Avg: -35.18021270157783
Ep: 627, Reward: -39.59731543624199, Avg: -35.4564675460811
Ep: 628, Reward: -47.54098360655784, Avg: -35.46827584957962
Ep: 629, Reward: -28.571428571429024, Avg: -35.814060806672
Ep: 630, Reward: -21.146953405018337, Avg: -35.91077624236153
Ep: 631, Reward: -65.63573883161574, Avg: -35.84882377152276
Ep: 632, Reward: -20.13888888888928, Avg: -35.54855153084354
Ep: 633, Reward: -47.76119402985129, Avg: -35.546609567796324
Ep: 634, Reward: 25.874125874125596, Avg: -34.7212016423884
Ep: 635, Reward: -11.196911196910964, Avg: -34.550151886432985
Ep: 636, Reward: -39.799331103679364, Avg: -34.366263664368724
Ep: 637, Reward: -46.23655913978519, Avg: -34.427220805062355
Ep: 638, Reward: -33.098591549296145, Avg: -34.508206720555314
Ep: 639, Reward: -34.256055363321934, Avg: -34.425847146393004
Ep: 640, Reward: -14.728682170542347, Avg: -34.19169066912935
Ep: 641, Reward: -54.545454545455186, Avg: -33.94991117203072
Ep: 642, Reward: -33.59375000000059, Avg: -33.94415588206206
Ep: 643, Reward: -70.00000000000023, Avg: -34.59835435534451
Ep: 644, Reward: -47.368421052632165, Avg: -34.44240893624119
Ep: 645, Reward: -52.00000000000053, Avg: -34.75975112893222
Ep: 646, Reward: -32.90734824281224, Avg: -34.725188247723985
Ep: 647, Reward: 21.77121771217715, Avg: -34.29117513016334
Ep: 648, Reward: -63.69636963696423, Avg: -34.67958391323818
Ep: 649, Reward: 28.67647058823494, Avg: -33.75705761795186
Ep: 650, Reward: -27.797833935018065, Avg: -33.75634743271187
Ep: 651, Reward: -58.041958041958644, Avg: -33.84012271782944
Ep: 652, Reward: -13.207547169811459, Avg: -33.88460694865164
Ep: 653, Reward: -5.405405405405135, Avg: -33.61790628572455
Ep: 654, Reward: -58.801498127341276, Avg: -33.78773944881615
Ep: 655, Reward: -67.21311475409871, Avg: -34.29610753015505
Ep: 656, Reward: -59.107806691450406, Avg: -34.374198584082535
Ep: 657, Reward: -41.17647058823576, Avg: -34.60308391253298
Ep: 658, Reward: -35.27508090614929, Avg: -34.8523864457324
Ep: 659, Reward: -35.59322033898345, Avg: -34.87297121709807
Ep: 660, Reward: -51.38888888888929, Avg: -34.80757208009698
Ep: 661, Reward: -58.80149812734131, Avg: -34.62459469495818
Ep: 662, Reward: -47.36842105263205, Avg: -35.08188546286156
Ep: 663, Reward: -53.12500000000047, Avg: -35.52222637195248
Ep: 664, Reward: -64.74358974359025, Avg: -35.82483468318148
Ep: 665, Reward: -40.14084507042299, Avg: -35.94755460929554
Ep: 666, Reward: -4.191616766466793, Avg: -35.548911336400764
Ep: 667, Reward: -20.689655172413687, Avg: -35.293442296727044
Ep: 668, Reward: -44.05594405594453, Avg: -35.39334239662715
Ep: 669, Reward: -38.1818181818185, Avg: -35.328666113500674
Ep: 670, Reward: -58.62068965517288, Avg: -35.407830756531276
Ep: 671, Reward: -73.48484848484854, Avg: -35.52729462599514
Ep: 672, Reward: -59.24764890282186, Avg: -35.82087812609347
Ep: 673, Reward: -44.444444444445246, Avg: -36.01000342160175
Ep: 674, Reward: -11.53846153846131, Avg: -36.04948044622729
Ep: 675, Reward: -60.14492753623238, Avg: -36.75125334618509
Ep: 676, Reward: -54.70383275261371, Avg: -37.059881077684736
Ep: 677, Reward: -45.686900958466744, Avg: -37.03623060674991
Ep: 678, Reward: -69.04024767801893, Avg: -37.421613778510796
Ep: 679, Reward: 24.51361867704259, Avg: -37.132359944681546
Ep: 680, Reward: -17.763157894737166, Avg: -36.91125734641372
Ep: 681, Reward: -26.056338028169193, Avg: -36.63083712013803
Ep: 682, Reward: -59.86622073578648, Avg: -36.47414764553871
Ep: 683, Reward: -56.67870036101141, Avg: -36.54481061814107
Ep: 684, Reward: -16.334661354581918, Avg: -36.666011637817164
Ep: 685, Reward: -58.17490494296646, Avg: -37.04776068724683
Ep: 686, Reward: -64.41281138790099, Avg: -37.11591706967707
Ep: 687, Reward: -22.297297297297746, Avg: -37.13599149192541
Ep: 688, Reward: -47.169811320755095, Avg: -37.36893527987344
Ep: 689, Reward: -57.446808510638945, Avg: -37.545410053943044
Ep: 690, Reward: -25.925925925925828, Avg: -37.523847395394064
Ep: 691, Reward: -73.15436241610746, Avg: -37.562558255050014
Ep: 692, Reward: -45.68690095846695, Avg: -37.85757755365203
Ep: 693, Reward: -71.86700767263444, Avg: -38.204990145348425
Ep: 694, Reward: -32.07547169811393, Avg: -37.87057244853646
Ep: 695, Reward: -59.854014598540616, Avg: -37.998707610098194
Ep: 696, Reward: -68.25396825396857, Avg: -38.24230339824844
Ep: 697, Reward: -67.74193548387142, Avg: -38.947120013361115
Ep: 698, Reward: -1.0989010989009071, Avg: -38.466583600621306
Ep: 699, Reward: -62.962962962963566, Avg: -38.76961390365162
Ep: 700, Reward: -13.907284768212325, Avg: -38.76890180509717
Ep: 701, Reward: -70.87378640776721, Avg: -39.128324600681694
Ep: 702, Reward: -61.937716262976274, Avg: -39.230460384001105
Ep: 703, Reward: -43.33333333333372, Avg: -39.300736392493675
Ep: 704, Reward: -66.66666666666706, Avg: -39.495704945952795
Ep: 705, Reward: -5.923344947734929, Avg: -39.02256429471072
Ep: 706, Reward: -26.73992673992681, Avg: -39.13802009921246
Ep: 707, Reward: -62.96296296296347, Avg: -39.52955449074685
Ep: 708, Reward: -25.80645161290376, Avg: -39.15526606569942
Ep: 709, Reward: -49.68553459119569, Avg: -39.43979264448809
Ep: 710, Reward: -36.1022364217255, Avg: -39.91192611981645
Ep: 711, Reward: -70.39473684210546, Avg: -39.832479986432446
Ep: 712, Reward: -60.71428571428624, Avg: -40.19620179094374
Ep: 713, Reward: -49.832775919732825, Avg: -40.09721411389945
Ep: 714, Reward: -38.31168831168846, Avg: -40.325919232310454
Ep: 715, Reward: -59.40959409594143, Avg: -40.68924594250063
Ep: 716, Reward: -47.95539033457289, Avg: -40.96190329412221
Ep: 717, Reward: -16.96750902527065, Avg: -40.996630287489104
Ep: 718, Reward: -3.7800687285221537, Avg: -40.45996288966794
Ep: 719, Reward: -65.63573883161556, Avg: -41.09423825905665
Ep: 720, Reward: -24.914675767918066, Avg: -40.78456148732407
Ep: 721, Reward: -72.97297297297304, Avg: -41.033322358922305
Ep: 722, Reward: -64.39169139465938, Avg: -41.370308579799584
Ep: 723, Reward: -34.1692789968659, Avg: -41.32738598515286
Ep: 724, Reward: 11.111111111111128, Avg: -40.62068663874763
Ep: 725, Reward: -52.87958115183311, Avg: -40.8115033561893
Ep: 726, Reward: -8.771929824561427, Avg: -40.62955973308659
Ep: 727, Reward: -67.6258992805759, Avg: -40.90984557152993
Ep: 728, Reward: 0.6493506493508323, Avg: -40.42794222897085
Ep: 729, Reward: -54.8611111111116, Avg: -40.69083905436767
Ep: 730, Reward: -63.768115942029624, Avg: -41.11705067973779
Ep: 731, Reward: -78.33935018050518, Avg: -41.24408679322668
Ep: 732, Reward: -4.942965779467453, Avg: -41.092127562132454
Ep: 733, Reward: -48.81889763779563, Avg: -41.1027045982119
Ep: 734, Reward: -51.29870129870186, Avg: -41.87443286994017
Ep: 735, Reward: -42.567567567567984, Avg: -42.18813943364675
Ep: 736, Reward: -42.59818731117867, Avg: -42.21612799572174
Ep: 737, Reward: -59.32203389830563, Avg: -42.346982743306945
Ep: 738, Reward: -68.75000000000027, Avg: -42.70349682781398
Ep: 739, Reward: -40.559440559441114, Avg: -42.76653067977518
Ep: 740, Reward: -42.2382671480149, Avg: -43.0416265295499
Ep: 741, Reward: -61.4035087719305, Avg: -43.11020707181465
Ep: 742, Reward: -29.530201342282297, Avg: -43.06957158523747
Ep: 743, Reward: -47.55244755244803, Avg: -42.845096060761946
Ep: 744, Reward: -56.08108108108153, Avg: -42.93222266104645
Ep: 745, Reward: -34.2105263157896, Avg: -42.75432792420435
Ep: 746, Reward: -23.07692307692299, Avg: -42.65602367254545
Ep: 747, Reward: -58.47750865051952, Avg: -43.45851093617242
Ep: 748, Reward: -53.352769679301076, Avg: -43.355074936595784
Ep: 749, Reward: -67.62589928057596, Avg: -44.31809863528389
Ep: 750, Reward: -58.762886597938696, Avg: -44.62774916191309
Ep: 751, Reward: -28.57142857142857, Avg: -44.33304386720779
Ep: 752, Reward: -52.7272727272731, Avg: -44.72824112278241
Ep: 753, Reward: -22.509225092250844, Avg: -44.89927931965086
Ep: 754, Reward: -66.10169491525465, Avg: -44.972281287529995
Ep: 755, Reward: -69.81132075471727, Avg: -44.99826334753619
Ep: 756, Reward: -60.43165467625953, Avg: -45.01150182738427
Ep: 757, Reward: -37.7431906614788, Avg: -44.977169028116705
Ep: 758, Reward: -61.9377162629763, Avg: -45.243795381684976
Ep: 759, Reward: -69.89966555183969, Avg: -45.586859833813534
Ep: 760, Reward: -65.0793650793656, Avg: -45.7237645957183
Ep: 761, Reward: -50.19157088122658, Avg: -45.63766532325715
Ep: 762, Reward: -59.18367346938839, Avg: -45.75581784742472
Ep: 763, Reward: -59.18367346938832, Avg: -45.816404582118594
Ep: 764, Reward: 40.62499999999937, Avg: -44.7627186846827
Ep: 765, Reward: -62.406015037594535, Avg: -44.98537038435441
Ep: 766, Reward: -65.18987341772205, Avg: -45.595352950866975
Ep: 767, Reward: -66.5551839464887, Avg: -46.05400823860773
Ep: 768, Reward: -23.664122137404696, Avg: -45.850090019422325
Ep: 769, Reward: -44.0789473684217, Avg: -45.90906131128836
Ep: 770, Reward: -33.55481727574805, Avg: -45.65840258749411
Ep: 771, Reward: -35.361216730038514, Avg: -45.27716626994602
Ep: 772, Reward: -49.21875000000061, Avg: -45.1768772809178
Ep: 773, Reward: -32.62411347517734, Avg: -45.05867397122512
Ep: 774, Reward: -60.57347670250946, Avg: -45.5490241228656
Ep: 775, Reward: -19.161676646706507, Avg: -45.13919161397034
Ep: 776, Reward: -31.888544891641537, Avg: -44.91103873536063
Ep: 777, Reward: -21.568627450980784, Avg: -44.66985600028576
Ep: 778, Reward: -57.29537366548125, Avg: -44.55240726016038
Ep: 779, Reward: -23.07692307692294, Avg: -45.02831267770003
Ep: 780, Reward: -65.62500000000047, Avg: -45.50693109875267
Ep: 781, Reward: -34.853420195439845, Avg: -45.59490192042537
Ep: 782, Reward: -59.18367346938825, Avg: -45.588076447761395
Ep: 783, Reward: -63.89891696750956, Avg: -45.66027861382638
Ep: 784, Reward: -60.47430830039597, Avg: -46.10167508328452
Ep: 785, Reward: -68.45425867507917, Avg: -46.20446862060564
Ep: 786, Reward: -47.8527607361966, Avg: -46.03886811408861
Ep: 787, Reward: -39.18918918918976, Avg: -46.20778703300753
Ep: 788, Reward: -52.55474452554795, Avg: -46.26163636505546
Ep: 789, Reward: 1.3513513513515893, Avg: -45.67365476643554
Ep: 790, Reward: -57.09570957095768, Avg: -45.985352602885854
Ep: 791, Reward: -82.19584569732902, Avg: -46.07576743569806
Ep: 792, Reward: -52.861952861953434, Avg: -46.14751795473294
Ep: 793, Reward: -54.54545454545504, Avg: -45.97430242346114
Ep: 794, Reward: -39.59731543624228, Avg: -46.04952086084243
Ep: 795, Reward: -59.595959595960124, Avg: -46.046940310816616
Ep: 796, Reward: -34.78260869565263, Avg: -45.71222671523346
Ep: 797, Reward: -7.8498293515358055, Avg: -45.11330565391011
Ep: 798, Reward: -68.25396825396861, Avg: -45.78485632546079
Ep: 799, Reward: -64.96815286624253, Avg: -45.80490822449357
Ep: 800, Reward: -63.50364963503705, Avg: -46.30087187316181
Ep: 801, Reward: -78.1021897810217, Avg: -46.373155906894354
Ep: 802, Reward: -52.83018867924589, Avg: -46.28208063105705
Ep: 803, Reward: -59.73154362416163, Avg: -46.44606273396535
Ep: 804, Reward: -59.10780669145034, Avg: -46.370474134213175
Ep: 805, Reward: -49.64028776978467, Avg: -46.807643562433675
Ep: 806, Reward: -58.646616541353815, Avg: -47.126710460447946
Ep: 807, Reward: -48.818897637795736, Avg: -46.985269807196275
Ep: 808, Reward: -54.22535211267663, Avg: -47.269458812193996
Ep: 809, Reward: -61.6724738675964, Avg: -47.38932820495801
Ep: 810, Reward: -66.10169491525465, Avg: -47.689322789893296
Ep: 811, Reward: -60.57347670250975, Avg: -47.59111018849733
Ep: 812, Reward: -59.85401459854061, Avg: -47.58250747733989
Ep: 813, Reward: -61.38996138996189, Avg: -47.69807933204217
Ep: 814, Reward: -32.624113475177886, Avg: -47.64120358367706
Ep: 815, Reward: -46.42857142857186, Avg: -47.51139335700337
Ep: 816, Reward: -60.526315789474175, Avg: -47.63710261155239
Ep: 817, Reward: -67.50902527075847, Avg: -48.14251777400727
Ep: 818, Reward: -24.83660130719012, Avg: -48.35308309979394
Ep: 819, Reward: -55.78231292517054, Avg: -48.25454884072949
Ep: 820, Reward: -66.44295302013467, Avg: -48.66983161325166
Ep: 821, Reward: -66.77740863787415, Avg: -48.60787596990067
Ep: 822, Reward: -60.52631578947424, Avg: -48.56922221384882
Ep: 823, Reward: -40.98360655737758, Avg: -48.637365489453934
Ep: 824, Reward: -50.000000000000504, Avg: -49.248476600565056
Ep: 825, Reward: -64.56692913385892, Avg: -49.365350080385305
Ep: 826, Reward: -64.56692913385893, Avg: -49.92330007347829
Ep: 827, Reward: -64.40129449838247, Avg: -49.89105402565635
Ep: 828, Reward: -65.27777777777827, Avg: -50.550325309927636
Ep: 829, Reward: -72.60273972602747, Avg: -50.727741596076804
Ep: 830, Reward: -25.2669039145911, Avg: -50.342729475802415
Ep: 831, Reward: -49.49494949495021, Avg: -50.05428546894687
Ep: 832, Reward: -29.411764705882753, Avg: -50.29897345821102
Ep: 833, Reward: -57.142857142857586, Avg: -50.38221305326165
Ep: 834, Reward: -36.25498007968181, Avg: -50.23177584107144
Ep: 835, Reward: -63.08724832214831, Avg: -50.436972648617235
Ep: 836, Reward: -65.7320872274148, Avg: -50.6683116477796
Ep: 837, Reward: -58.95522388059751, Avg: -50.66464354760251
Ep: 838, Reward: -58.17490494296628, Avg: -50.558892597032184
Ep: 839, Reward: -37.2937293729379, Avg: -50.526235485167156
Ep: 840, Reward: -26.829268292683267, Avg: -50.37214549661383
Ep: 841, Reward: -45.45454545454607, Avg: -50.212655863439984
Ep: 842, Reward: -45.65217391304426, Avg: -50.3738755891476
Ep: 843, Reward: -43.85964912280771, Avg: -50.33694760485119
